ride_id,sample_index,cadence_rpm,distance_m,elevation_m,speed_mps,fractional_cadence,heart_rate_bpm,latitude_semicircles,longitude_semicircles,power_w,temperature_c,timestamp_utc,unknown_107,accumulated_power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_pco,left_power_phase,left_power_phase_peak,right_pco,right_power_phase,right_power_phase_peak,speed_kph,latitude_deg,longitude_deg,timestamp_unix,timestamp_fit,gear_raw,gear_label,front_gear_index,rear_gear_index,grade_percent
20260513_22862540318,2913,0,10384.43,568.4000000000001,6.755,0.0,,500213810,1678713113,0,30,2026-05-13 04:25:11,1,559549.0,,,,,,,,,,,,24.318,41.9274372048676,140.70810765959322,1778646,,,,,,
20260513_22862540318,2875,84,10163.79,569.0,4.88,0.0,,500190362,1678717123,102,29,2026-05-13 04:24:33,1,557975.0,16.0,170,59.0,11.0,45.0,12.0,"(357.1875055810548, 185.62500290039068)","(60.46875094482424, 116.7187518237305)",13.0,"(4.21875006591797, 187.03125292236334)","(64.68750101074221, 118.12500184570315)",17.568,41.92547181621194,140.7084437739104,1778646,,,,,,
20260513_22862540318,2915,0,10397.78,568.0,6.793,0.0,,500215228,1678712876,0,30,2026-05-13 04:25:13,1,559549.0,,,,,,,,,,,,24.4548,41.927556060254574,140.7080877944827,1778646,,,,,,
20260513_22862540318,2947,0,10620.49,565.0,5.58,0.0,,500238999,1678709549,0,30,2026-05-13 04:25:45,1,559550.0,,,,,,,,,,,,20.088,41.92954852245748,140.7078089285642,1778646,,,,,,
20260513_22862540318,2948,47,10625.9,564.8,5.626,0.0,,500239585,1678709460,0,30,2026-05-13 04:25:46,1,559550.0,,,,,,,,,,,,20.2536,41.929597640410066,140.70780146867037,1778646,,,,,,
20260513_22862540318,2949,51,10631.18,564.8,5.365,0.0,,500240162,1678709422,0,30,2026-05-13 04:25:47,1,559550.0,,,,,,,,,,,,19.314,41.929646003991365,140.70779828354716,1778646,,,,,,
20260513_22862540318,2950,21,10636.74,564.5999999999999,5.16,0.0,,500240751,1678709391,0,30,2026-05-13 04:25:48,1,559550.0,,,,,,,,,,,,18.576,41.929695373401046,140.70779568515718,1778646,,,,,,
20260513_22862540318,2951,0,10641.94,564.4000000000001,5.123,0.0,,500241318,1678709359,0,30,2026-05-13 04:25:49,1,559550.0,,,,,,,,,,,,18.4428,41.92974289879203,140.70779300294816,1778646,,,,,,
20260513_22862540318,2952,0,10647.09,564.2,4.824,0.0,,500241859,1678709205,0,30,2026-05-13 04:25:50,1,559550.0,,,,,,,,,,,,17.3664,41.92978824488819,140.70778009481728,1778646,,,,,,
20260513_22862540318,2953,0,10651.78,564.0,4.199,0.0,,500242306,1678708932,0,30,2026-05-13 04:25:51,1,559550.0,,,,,,,,,,,,15.1164,41.92982571199536,140.70775721222162,1778646,,,,,,
20260513_22862540318,2954,0,10655.4,564.0,3.714,0.0,,500242653,1678708626,0,30,2026-05-13 04:25:52,1,559550.0,,,,,,,,,,,,13.3704,41.92985479719937,140.70773156359792,1778646,,,,,,
20260513_22862540318,2955,0,10658.83,563.8,3.06,0.0,,500243027,1678708571,0,30,2026-05-13 04:25:53,1,559550.0,,,,,,,,,,,,11.016,41.92988614551723,140.70772695355117,1778646,,,,,,
20260513_22862540318,2956,0,10661.01,563.8,2.099,0.0,,500243245,1678708697,0,30,2026-05-13 04:25:54,1,559550.0,,,,,,,,,,,,7.556400000000001,41.929904418066144,140.70773751474917,1778646,,,,,,
20260513_22862540318,2957,0,10662.83,563.8,1.791,0.0,,500243396,1678708879,0,30,2026-05-13 04:25:55,1,559550.0,,,,,,,,,,,,6.4476,41.92991707473993,140.70775276981294,1778646,,,,,,
20260513_22862540318,2958,0,10664.22,563.8,1.642,0.0,,500243489,1678709071,0,30,2026-05-13 04:25:56,1,559550.0,,,,,,,,,,,,5.9112,41.92992486990988,140.70776886306703,1778646,,,,,,
20260513_22862540318,2959,25,10665.9,563.8,1.773,0.0,,500243495,1678709342,44,30,2026-05-13 04:25:57,1,559594.0,0.0,228,0.0,0.0,0.0,,,,,,,6.3828,41.92992537282407,140.70779157802465,1778646,,,,,,
20260513_22862540318,2946,0,10614.9,565.2,5.514,0.0,,500238411,1678709689,0,30,2026-05-13 04:25:44,1,559550.0,,,,,,,,,,,,19.8504,41.92949923686683,140.70782066322863,1778646,,,,,,
20260513_22862540318,2960,36,10667.49,563.5999999999999,2.137,0.0,,500243355,1678709552,164,30,2026-05-13 04:25:58,1,559758.0,0.0,187,0.0,0.0,0.0,11.0,"(None, None)","(None, None)",6.0,"(None, None)","(None, None)",7.6932,41.92991363815963,140.7078091800213,1778646,,,,,,
20260513_22862540318,2963,53,10675.03,562.8,3.042,0.0,,500242550,1678709437,179,30,2026-05-13 04:26:01,1,560378.0,27.0,179,96.0,25.0,91.0,6.0,"(354.3750055371095, 181.4062528344727)","(56.25000087890626, 118.12500184570315)",5.0,"(0.0, 178.5937527905274)","(52.0312508129883, 106.8750016699219)",10.9512,41.9298461638391,140.70779954083264,1778646,,,,,,
20260513_22862540318,2964,56,10678.16,562.5999999999999,3.2,0.0,,500242209,1678709421,174,30,2026-05-13 04:26:02,1,560552.0,26.0,180,94.0,24.0,80.0,10.0,"(354.3750055371095, 203.9062531860352)","(54.84375085693361, 112.50000175781253)",5.0,"(None, None)","(None, None)",11.52,41.92981758154929,140.70779819972813,1778646,,,,,,
20260513_22862540318,2965,59,10681.11,562.5999999999999,3.359,0.0,,500241881,1678709532,176,30,2026-05-13 04:26:03,1,560728.0,20.0,180,80.0,20.0,72.0,10.0,"(354.3750055371095, 199.68750312011724)","(53.43750083496095, 109.68750171386722)",5.0,"(354.3750055371095, 181.4062528344727)","(47.812500747070324, 104.0625016259766)",12.0924,41.92979008890688,140.70780750364065,1778646,,,,,,
20260513_22862540318,2966,59,10685.03,562.8,3.462,0.0,,500241496,1678709738,163,30,2026-05-13 04:26:04,1,560728.0,22.0,180,79.0,20.0,75.0,10.0,"(355.7812555590821, 192.65625301025395)","(53.43750083496095, 108.28125169189455)",5.0,"(354.3750055371095, 180.00000281250004)","(49.218750769042984, 105.46875164794925)",12.4632,41.929757818579674,140.7078247703612,1778646,,,,,,
20260513_22862540318,2967,62,10688.69,562.8,3.471,0.0,,500241110,1678709827,163,30,2026-05-13 04:26:05,1,561054.0,22.0,175,79.0,20.0,67.0,11.0,"(357.1875055810548, 191.2500029882813)","(53.43750083496095, 109.68750171386722)",7.0,"(0.0, 184.218752878418)","(54.84375085693361, 109.68750171386722)",12.4956,41.92972546443343,140.707832230255,1778646,,,,,,
20260513_22862540318,2968,62,10692.36,563.0,3.508,0.0,,500240721,1678709868,154,30,2026-05-13 04:26:06,1,561208.0,22.0,176,79.0,20.0,67.0,11.0,"(0.0, 189.84375296630864)","(54.84375085693361, 111.09375173583987)",7.0,"(0.0, 184.218752878418)","(54.84375085693361, 109.68750171386722)",12.6288,41.929692858830094,140.7078356668353,1778646,,,,,,
20260513_22862540318,2969,63,10695.94,563.4000000000001,3.518,0.0,,500240344,1678709892,147,30,2026-05-13 04:26:07,1,561355.0,22.0,179,78.0,21.0,74.0,9.0,"(0.0, 189.84375296630864)","(54.84375085693361, 111.09375173583987)",7.0,"(0.0, 184.218752878418)","(54.84375085693361, 111.09375173583987)",12.6648,41.92966125905514,140.70783767849207,1778646,,,,,,
20260513_22862540318,2970,63,10699.4,563.4000000000001,3.536,0.0,,500239975,1678709947,150,30,2026-05-13 04:26:08,1,561505.0,23.0,178,80.0,22.0,74.0,9.0,"(0.0, 189.84375296630864)","(54.84375085693361, 111.09375173583987)",7.0,"(0.0, 184.218752878418)","(54.84375085693361, 109.68750171386722)",12.7296,41.929630329832435,140.7078422885388,1778646,,,,,,
20260513_22862540318,2971,64,10702.89,563.5999999999999,3.564,0.0,,500239604,1678710041,155,30,2026-05-13 04:26:09,1,561660.0,23.0,175,80.0,22.0,74.0,11.0,"(0.0, 189.84375296630864)","(54.84375085693361, 112.50000175781253)",8.0,"(0.0, 185.62500290039068)","(54.84375085693361, 111.09375173583987)",12.8304,41.92959923297167,140.7078501675278,1778646,,,,,,
20260513_22862540318,2972,64,10706.44,563.5999999999999,3.611,0.0,,500239228,1678710115,167,29,2026-05-13 04:26:10,1,561827.0,23.0,173,82.0,20.0,70.0,13.0,"(357.1875055810548, 188.437502944336)","(54.84375085693361, 112.50000175781253)",10.0,"(1.4062500219726566, 188.437502944336)","(56.25000087890626, 113.90625177978518)",12.9996,41.92956771701574,140.70785637013614,1778646,,,,,,
20260513_22862540318,2914,0,10391.34,568.2,6.783,0.0,,500214533,1678712991,0,30,2026-05-13 04:25:12,1,559549.0,,,,,,,,,,,,24.4188,41.92749780602753,140.70809743367136,1778646,,,,,,
20260513_22862540318,2973,64,10710.01,563.5999999999999,3.592,0.0,,500238855,1678710146,167,29,2026-05-13 04:26:11,1,561994.0,23.0,171,84.0,19.0,70.0,10.0,"(352.9687555151368, 185.62500290039068)","(52.0312508129883, 109.68750171386722)",10.0,"(1.4062500219726566, 191.2500029882813)","(54.84375085693361, 112.50000175781253)",12.9312,41.92953645251691,140.70785896852612,1778646,,,,,,
20260513_22862540318,2974,64,10713.3,563.5999999999999,3.648,0.0,,500238492,1678710140,168,30,2026-05-13 04:26:12,1,562162.0,23.0,172,81.0,19.0,71.0,7.0,"(351.56250549316417, 185.62500290039068)","(52.0312508129883, 109.68750171386722)",10.0,"(0.0, 189.84375296630864)","(53.43750083496095, 111.09375173583987)",13.1328,41.9295060262084,140.7078584656119,1778646,,,,,,
20260513_22862540318,2961,43,10669.78,563.2,2.482,0.0,,500243107,1678709609,198,30,2026-05-13 04:25:59,1,559956.0,13.0,171,71.0,22.0,85.0,8.0,"(None, None)","(None, None)",6.0,"(5.625000087890626, 177.18750276855474)","(66.09375103271486, 123.75000193359378)",8.935200000000002,41.92989285103977,140.7078139577061,1778646,,,,,,
20260513_22862540318,2945,0,10609.42,565.4000000000001,5.608,0.0,,500237829,1678709808,0,30,2026-05-13 04:25:43,1,559550.0,,,,,,,,,,,,20.1888,41.92945045419037,140.7078306376934,1778646,,,,,,
20260513_22862540318,2962,49,10672.07,563.0,2.799,0.0,,500242854,1678709562,243,30,2026-05-13 04:26:00,1,560199.0,13.0,176,71.0,22.0,85.0,8.0,"(354.3750055371095, 181.4062528344727)","(56.25000087890626, 118.12500184570315)",6.0,"(5.625000087890626, 177.18750276855474)","(66.09375103271486, 123.75000193359378)",10.0764,41.92987164482474,140.7078100182116,1778646,,,,,,
20260513_22862540318,2943,0,10598.19,565.8,5.85,0.0,,500236625,1678709940,0,30,2026-05-13 04:25:41,1,559550.0,,,,,,,,,,,,21.06,41.92934953607619,140.7078417018056,1778646,,,,,,
20260513_22862540318,2917,0,10411.6,568.0,6.905,0.0,,500216708,1678712678,0,30,2026-05-13 04:25:15,1,559549.0,,,,,,,,,,,,24.858,41.92768011242151,140.70807119831443,1778646,,,,,,
20260513_22862540318,2918,0,10418.55,567.8,7.026,0.0,,500217457,1678712507,0,30,2026-05-13 04:25:16,1,559549.0,,,,,,,,,,,,25.2936,41.92774289287627,140.70805686526,1778646,,,,,,
20260513_22862540318,2944,0,10603.88,565.5999999999999,5.701,0.0,,500237234,1678709881,0,30,2026-05-13 04:25:42,1,559550.0,,,,,,,,,,,,20.5236,41.9294005818665,140.70783675648272,1778646,,,,,,
20260513_22862540318,2919,0,10425.94,567.8,7.017,0.0,,500218230,1678712399,0,30,2026-05-13 04:25:17,1,559549.0,,,,,,,,,,,,25.2612,41.92780768498778,140.70804781280458,1778646,,,,,,
20260513_22862540318,2920,0,10432.96,567.8,7.007,0.0,,500218977,1678712314,0,30,2026-05-13 04:25:18,1,559549.0,,,,,,,,,,,,25.2252,41.927870297804475,140.70804068818688,1778646,,,,,,
20260513_22862540318,2921,0,10439.9,567.5999999999999,7.026,0.0,,500219715,1678712178,0,30,2026-05-13 04:25:19,1,559549.0,,,,,,,,,,,,25.2936,41.92793215624988,140.70802928879857,1778646,,,,,,
20260513_22862540318,2922,0,10446.94,567.5999999999999,7.11,0.0,,500220460,1678712058,0,30,2026-05-13 04:25:20,1,559549.0,,,,,,,,,,,,25.596,41.92799460142851,140.70801923051476,1778646,,,,,,
20260513_22862540318,2923,0,10453.67,567.4000000000001,7.129,0.0,,500221199,1678711977,0,30,2026-05-13 04:25:21,1,559549.0,,,,,,,,,,,,25.6644,41.928056543692946,140.7080124411732,1778646,,,,,,
20260513_22862540318,2925,0,10468.29,567.2,7.231,0.0,,500222751,1678711712,0,30,2026-05-13 04:25:23,1,559549.0,,,,,,,,,,,,26.0316,41.92818663083017,140.7079902291298,1778646,,,,,,
20260513_22862540318,2926,0,10475.5,567.2,7.269,0.0,,500223528,1678711585,0,30,2026-05-13 04:25:24,1,559549.0,,,,,,,,,,,,26.1684,41.92825175821781,140.70797958411276,1778646,,,,,,
20260513_22862540318,2927,0,10482.98,567.2,7.343,0.0,,500224328,1678711560,0,30,2026-05-13 04:25:25,1,559549.0,,,,,,,,,,,,26.4348,41.928318813443184,140.70797748863697,1778646,,,,,,
20260513_22862540318,2928,0,10490.4,567.0,7.297,0.0,,500225119,1678711470,0,30,2026-05-13 04:25:26,1,559549.0,,,,,,,,,,,,26.2692,41.92838511429727,140.70796994492412,1778646,,,,,,
20260513_22862540318,2929,0,10497.81,567.0,7.399,0.0,,500225912,1678711378,0,30,2026-05-13 04:25:27,1,559549.0,,,,,,,,,,,,26.6364,41.92845158278942,140.7079622335732,1778646,,,,,,
20260513_22862540318,2930,0,10505.11,566.8,7.334,0.0,,500226699,1678711352,0,30,2026-05-13 04:25:28,1,559549.0,,,,,,,,,,,,26.4024,41.92851754836738,140.70796005427837,1778646,,,,,,
20260513_22862540318,2924,0,10461.03,567.4000000000001,7.203,0.0,,500221977,1678711818,0,30,2026-05-13 04:25:22,1,559549.0,,,,,,,,,,,,25.9308,41.92812175489962,140.70799911394715,1778646,,,,,,
20260513_22862540318,2932,0,10520.13,566.5999999999999,7.483,0.0,,500228287,1678711067,0,30,2026-05-13 04:25:30,1,559549.0,,,,,,,,,,,,26.9388,41.928650652989745,140.7079361658543,1778646,,,,,,
20260513_22862540318,2941,0,10585.58,566.0,6.41,0.0,,500235290,1678710057,0,30,2026-05-13 04:25:39,1,559550.0,,,,,,,,,,,,23.076,41.92923763766885,140.7078515086323,1778646,,,,,,
20260513_22862540318,2931,0,10512.75,566.8,7.427,0.0,,500227505,1678711213,0,30,2026-05-13 04:25:29,1,559549.0,,,,,,,,,,,,26.7372,41.928585106506944,140.70794840343297,1778646,,,,,,
20260513_22862540318,2939,0,10572.24,566.0,7.157,0.0,,500233855,1678710176,0,30,2026-05-13 04:25:37,1,559550.0,,,,,,,,,,,,25.7652,41.92911735735834,140.70786148309708,1778646,,,,,,
20260513_22862540318,2938,0,10565.0,566.2,7.409,0.0,,500233085,1678710310,0,30,2026-05-13 04:25:36,1,559550.0,,,,,,,,,,,,26.6724,41.92905281670392,140.70787271484733,1778646,,,,,,
20260513_22862540318,2940,0,10579.12,566.0,6.709,0.0,,500234591,1678710160,0,30,2026-05-13 04:25:38,1,559550.0,,,,,,,,,,,,24.1524,41.92917904816568,140.70786014199257,1778646,,,,,,
20260513_22862540318,2916,0,10404.59,568.0,6.895,0.0,,500215963,1678712798,0,30,2026-05-13 04:25:14,1,559549.0,,,,,,,,,,,,24.822,41.927617667242885,140.70808125659823,1778646,,,,,,
20260513_22862540318,2937,0,10557.59,566.2,7.567,0.0,,500232292,1678710425,0,30,2026-05-13 04:25:35,1,559550.0,,,,,,,,,,,,27.241200000000003,41.928986348211765,140.70788235403597,1778646,,,,,,
20260513_22862540318,2935,24,10542.29,566.2,7.502,0.0,,500230675,1678710747,1,30,2026-05-13 04:25:33,1,559550.0,15.0,,55.0,7.0,52.0,13.0,"(1.4062500219726566, 185.62500290039068)","(56.25000087890626, 112.50000175781253)",27.0,"(None, None)","(None, None)",27.0072,41.92885081283748,140.7079093437642,1778646,,,,,,
20260513_22862540318,2934,28,10534.72,566.4000000000001,7.483,0.0,,500229865,1678710910,0,30,2026-05-13 04:25:32,1,559549.0,,,,,,,,,,,,26.9388,41.92878291942179,140.70792300626636,1778646,,,,,,
20260513_22862540318,2933,0,10527.33,566.5999999999999,7.455,0.0,,500229067,1678711015,0,30,2026-05-13 04:25:31,1,559549.0,,,,,,,,,,,,26.838,41.92871603183448,140.70793180726469,1778646,,,,,,
20260513_22862540318,2942,0,10592.13,565.8,6.158,0.0,,500235982,1678709953,0,30,2026-05-13 04:25:40,1,559550.0,,,,,,,,,,,,22.1688,41.929295640438795,140.707842791453,1778646,,,,,,
20260513_22862540318,2936,0,10550.08,566.2,7.437,0.0,,500231486,1678710545,0,30,2026-05-13 04:25:34,1,559550.0,,,,,,,,,,,,26.773200000000003,41.9289187900722,140.70789241231978,1778646,,,,,,
20260513_22862540318,4042,0,19846.33,109.0,14.696,0.0,,499839170,1678601463,0,28,2026-05-13 04:44:00,1,622408.0,,,,,,,,,,,,52.9056,41.89603524282575,140.6987492647022,1778647,,,,,,
20260513_22862540318,4043,0,19860.74,108.0,14.192,0.0,,499838811,1678599444,0,28,2026-05-13 04:44:01,1,622408.0,,,,,,,,,,,,51.0912,41.89600515179336,140.69858003407717,1778647,,,,,,
20260513_22862540318,4044,0,19875.11,107.20000000000005,13.707,0.0,,499838493,1678597446,0,28,2026-05-13 04:44:02,1,622408.0,,,,,,,,,,,,49.345200000000006,41.895978497341275,140.6984125636518,1778647,,,,,,
20260513_22862540318,4041,0,19831.91,109.79999999999995,15.144,0.0,,499839478,1678603526,0,28,2026-05-13 04:43:59,1,622408.0,,,,,,,,,,,,54.5184,41.896061059087515,140.69892218336463,1778647,,,,,,
20260513_22862540318,4045,0,19888.66,106.60000000000002,13.296,0.0,,499838130,1678595565,0,28,2026-05-13 04:44:03,1,622408.0,,,,,,,,,,,,47.8656,41.89594807103276,140.69825490005314,1778647,,,,,,
20260513_22862540318,4046,25,19901.77,105.79999999999995,12.979,0.0,,499837815,1678593736,0,28,2026-05-13 04:44:04,1,622408.0,,,,,,,,,,,,46.7244,41.89592166803777,140.69810159504414,1778647,,,,,,
20260513_22862540318,4051,0,19962.72,102.39999999999998,11.15,0.0,,499836388,1678585166,0,28,2026-05-13 04:44:09,1,622410.0,,,,,,,,,,,,40.14,41.895802058279514,140.69738326594234,1778647,,,,,,
20260513_22862540318,4048,43,19926.53,104.39999999999998,12.27,0.0,,499837249,1678590236,0,28,2026-05-13 04:44:06,1,622408.0,,,,,,,,,,,,44.172,41.89587422646582,140.69780822843313,1778647,,,,,,
20260513_22862540318,4049,43,19938.62,103.60000000000002,12.037,0.0,,499836938,1678588526,0,28,2026-05-13 04:44:07,1,622408.0,,,,,,,,,,,,43.333200000000005,41.89584815874696,140.6976648978889,1778647,,,,,,
20260513_22862540318,4050,14,19950.78,102.79999999999995,11.719,0.0,,499836668,1678586811,1,28,2026-05-13 04:44:08,1,622410.0,0.0,,48.0,0.0,97.5,11.0,"(None, None)","(None, None)",4.0,"(None, None)","(None, None)",42.1884,41.895825527608395,140.6975211482495,1778647,,,,,,
20260513_22862540318,4052,0,19973.62,101.79999999999995,10.768,0.0,,499836130,1678583618,0,28,2026-05-13 04:44:10,1,622410.0,,,,,,,,,,,,38.7648,41.89578043296933,140.69725351408124,1778647,,,,,,
20260513_22862540318,4053,0,19984.0,101.39999999999998,9.741,0.0,,499835898,1678582171,0,28,2026-05-13 04:44:11,1,622410.0,,,,,,,,,,,,35.0676,41.895760986953974,140.69713222794235,1778647,,,,,,
20260513_22862540318,4040,0,19816.52,110.79999999999995,15.452,0.0,,499839831,1678605665,0,28,2026-05-13 04:43:58,1,622408.0,,,,,,,,,,,,55.6272,41.89609064720571,140.69910147227347,1778647,,,,,,
20260513_22862540318,4055,0,20000.8,100.79999999999995,7.185,0.0,,499835603,1678579790,0,28,2026-05-13 04:44:13,1,622410.0,,,,,,,,,,,,25.866,41.89573626033962,140.69693265482783,1778647,,,,,,
20260513_22862540318,4054,0,19992.98,101.0,8.5,0.0,,499835741,1678580898,0,28,2026-05-13 04:44:12,1,622410.0,,,,,,,,,,,,30.6,41.895747827365994,140.69702552631497,1778647,,,,,,
20260513_22862540318,4047,45,19914.34,105.0,12.699,0.0,,499837536,1678591957,0,28,2026-05-13 04:44:05,1,622408.0,,,,,,,,,,,,45.7164,41.89589828252792,140.69795248098671,1778647,,,,,,
20260513_22862540318,4039,0,19800.99,111.60000000000002,15.554,0.0,,499840192,1678607842,0,28,2026-05-13 04:43:57,1,622408.0,,,,,,,,,,,,55.9944,41.89612090587616,140.6992839463055,1778647,,,,,,
20260513_22862540318,4026,92,19601.57,123.20000000000005,14.491,0.0,,499844909,1678635807,193,28,2026-05-13 04:43:44,1,621029.0,4.0,174,27.0,13.0,52.0,12.0,"(4.21875006591797, 195.46875305419925)","(73.12500114257814, 130.78125204345707)",4.0,"(5.625000087890626, 189.84375296630864)","(73.12500114257814, 123.75000193359378)",52.1676,41.89651628024876,140.70162794552743,1778647,,,,,,
20260513_22862540318,4037,46,19769.24,113.39999999999998,15.638,0.0,,499840950,1678612274,0,28,2026-05-13 04:43:55,1,622408.0,,180,,,,,,,,,,56.2968,41.8961844407022,140.69965543225408,1778647,,,,,,
20260513_22862540318,4020,0,19515.85,128.79999999999995,14.416,0.0,,499846961,1678647846,0,28,2026-05-13 04:43:38,1,620736.0,,,,,,,,,,,,51.8976,41.89668827690184,140.70263704285026,1778647,,,,,,
20260513_22862540318,4019,0,19501.29,129.79999999999995,14.407,0.0,,499847329,1678649869,0,28,2026-05-13 04:43:37,1,620736.0,,,,,,,,,,,,51.8652,41.89671912230551,140.70280660875142,1778647,,,,,,
20260513_22862540318,4056,0,20007.04,100.39999999999998,5.944,0.0,,499835490,1678578875,0,28,2026-05-13 04:44:14,1,622410.0,,,,,,,,,,,,21.3984,41.895726788789034,140.6968559604138,1778647,,,,,,
20260513_22862540318,4021,0,19530.22,128.0,14.5,0.0,,499846613,1678645836,0,28,2026-05-13 04:43:39,1,620736.0,,,,,,,,,,,,52.2,41.8966591078788,140.7024685665965,1778647,,,,,,
20260513_22862540318,4022,0,19544.33,127.20000000000005,14.407,0.0,,499846269,1678643857,0,28,2026-05-13 04:43:40,1,620736.0,,,,,,,,,,,,51.8652,41.896630274131894,140.70230268873274,1778647,,,,,,
20260513_22862540318,4023,0,19558.45,126.20000000000005,14.369,0.0,,499845928,1678641870,0,28,2026-05-13 04:43:41,1,620736.0,,,,,,,,,,,,51.7284,41.89660169184208,140.70213614031672,1778647,,,,,,
20260513_22862540318,4024,0,19572.82,125.20000000000005,14.369,0.0,,499845577,1678639863,0,28,2026-05-13 04:43:42,1,620736.0,,,,,,,,,,,,51.7284,41.89657227136195,140.70196791552007,1778647,,,,,,
20260513_22862540318,4025,84,19587.12,124.20000000000005,14.379,0.0,,499845234,1678637851,100,28,2026-05-13 04:43:43,1,620836.0,4.0,173,27.0,13.0,52.0,,"(4.21875006591797, 194.0625030322266)","(70.31250109863284, 127.96875199951175)",,"(None, None)","(None, None)",51.7644,41.89654352143407,140.70179927162826,1778647,,,,,,
20260513_22862540318,4038,0,19785.38,112.60000000000002,15.657,0.0,,499840583,1678610026,0,28,2026-05-13 04:43:56,1,622408.0,,,,,,,,,,,,56.3652,41.89615367911756,140.69946700707078,1778647,,,,,,
20260513_22862540318,4027,93,19616.21,122.39999999999998,14.621,0.0,,499844579,1678633738,255,28,2026-05-13 04:43:45,1,621284.0,17.0,174,64.0,16.0,63.0,13.0,"(4.21875006591797, 195.46875305419925)","(73.12500114257814, 130.78125204345707)",2.0,"(9.843750153808596, 195.46875305419925)","(78.75000123046877, 127.96875199951175)",52.6356,41.896488619968295,140.70145452395082,1778647,,,,,,
20260513_22862540318,4029,87,19646.73,120.39999999999998,15.246,0.0,,499843899,1678629462,147,28,2026-05-13 04:43:47,1,621744.0,17.0,175,69.0,15.0,60.0,9.0,"(0.0, 199.68750312011724)","(78.75000123046877, 132.18750206542973)",2.0,"(8.43750013183594, 199.68750312011724)","(81.56250127441409, 132.18750206542973)",54.8856,41.89643162302673,140.7010961137712,1778647,,,,,,
20260513_22862540318,4030,61,19661.5,119.20000000000005,15.162,0.0,,499843561,1678627378,0,28,2026-05-13 04:43:48,1,621744.0,,175,,,,,,,,,,54.583200000000005,41.89640329219401,140.7009214349091,1778647,,,,,,
20260513_22862540318,4031,0,19676.65,118.20000000000005,15.209,0.0,,499843207,1678625252,0,28,2026-05-13 04:43:49,1,621744.0,,,,,,,,,,,,54.7524,41.89637362025678,140.70074323564768,1778647,,,,,,
20260513_22862540318,4032,0,19691.87,117.60000000000002,15.153,0.0,,499842809,1678623133,0,28,2026-05-13 04:43:50,1,621744.0,,,,,,,,,,,,54.5508,41.89634026028216,140.70056562311947,1778647,,,,,,
20260513_22862540318,4033,0,19706.81,117.0,15.097,0.0,,499842482,1678621025,0,28,2026-05-13 04:43:51,1,621744.0,,,,,,,,,,,,54.3492,41.89631285145879,140.70038893260062,1778647,,,,,,
20260513_22862540318,4034,81,19722.0,116.20000000000005,15.246,0.0,,499842107,1678618880,110,28,2026-05-13 04:43:52,1,621854.0,8.0,179,44.0,14.0,57.0,8.0,"(None, None)","(None, None)",4.0,"(None, None)","(None, None)",54.8856,41.896281419321895,140.7002091407776,1778647,,,,,,
20260513_22862540318,4035,98,19737.96,115.0,15.433,0.0,,499841695,1678616674,290,28,2026-05-13 04:43:53,1,622144.0,8.0,177,44.0,14.0,57.0,10.0,"(0.0, 195.46875305419925)","(80.15625125244142, 132.18750206542973)",2.0,"(354.3750055371095, 187.03125292236334)","(70.31250109863284, 122.34375191162113)",55.5588,41.89624688588083,140.70002423599362,1778647,,,,,,
20260513_22862540318,4036,98,19753.67,114.0,15.788,0.0,,499841313,1678614472,264,28,2026-05-13 04:43:54,1,622408.0,8.0,180,44.0,14.0,57.0,10.0,"(0.0, 196.87500307617194)","(78.75000123046877, 132.18750206542973)",2.0,"(354.3750055371095, 187.03125292236334)","(70.31250109863284, 122.34375191162113)",56.8368,41.89621486701071,140.6998396664858,1778647,,,,,,
20260513_22862540318,4028,94,19631.48,121.60000000000002,14.938,0.0,,499844231,1678631603,313,28,2026-05-13 04:43:46,1,621597.0,17.0,175,70.0,15.0,63.0,11.0,"(0.0, 199.68750312011724)","(77.34375120849612, 132.18750206542973)",2.0,"(11.250000175781253, 201.0937531420899)","(82.96875129638674, 133.59375208740238)",53.7768,41.89645945094526,140.7012755703181,1778647,,,,,,
20260513_22862540318,4057,0,20012.68,100.20000000000005,4.824,0.0,,499835191,1678578139,0,28,2026-05-13 04:44:15,1,622410.0,,,,,,,,,,,,17.3664,41.89570172689855,140.69679426960647,1778647,,,,,,
20260513_22862540318,4086,46,20225.08,97.0,7.222,0.0,,499814788,1678590790,272,28,2026-05-13 04:44:44,1,629308.0,23.0,177,82.0,20.0,78.0,10.0,"(351.56250549316417, 189.84375296630864)","(67.50000105468752, 123.75000193359378)",1.0,"(1.4062500219726566, 184.218752878418)","(63.28125098876955, 116.7187518237305)",25.9992,41.89399156719446,140.6978546641767,1778647,,,,,,
20260513_22862540318,4059,0,20021.93,99.39999999999998,4.833,0.0,,499834275,1678577596,0,28,2026-05-13 04:44:17,1,622410.0,,,,,,,,,,,,17.3988,41.8956249486655,140.69674875587225,1778647,,,,,,
20260513_22862540318,4081,81,20186.16,95.79999999999995,7.838,0.0,,499818563,1678588375,355,28,2026-05-13 04:44:39,1,628124.0,25.0,175,88.0,20.0,80.0,15.0,"(344.53125538330085, 191.2500029882813)","(70.31250109863284, 126.5625019775391)",0.0,"(0.0, 185.62500290039068)","(64.68750101074221, 119.5312518676758)",28.2168,41.89430798403919,140.6976522412151,1778647,,,,,,
